commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
0ff6b52ff2838943870ac34c0cd7921023df4474,1359408725,,,17,0,2,2,1,0.7871265862012691,True,2.0,72759.0,12.0,4.0,False,26.0,1103897.5,46.0,3.0,72.0,1565.0,1603.0,72.0,1425.0,1463.0,70.0,1361.0,1397.0,0.0192151556156968,0.3686062246278755,0.3783491204330176
8db54f3bd590e71c6c6e383c928aa82fc28b3379,1338321856,,,17,16,5,4,1,0.8816131405505632,True,6.0,667189.0,28.0,9.0,False,55.0,513588.6,220.0,2.0,123.0,1114.0,1160.0,123.0,1114.0,1160.0,99.0,946.0,977.0,0.0638162093171665,0.6043395022335674,0.624122527121889
b2447503b0ba98e644439d31435d47435c46cd69,1395344684,,1.0,61,11,3,2,1,0.868429790856163,True,4.0,486581.0,24.0,7.0,False,22.0,927696.0,47.0,2.0,298.0,1401.0,1695.0,190.0,1147.0,1336.0,5.0,1247.0,1250.0,0.0038935756002595,0.8098637248539909,0.8118105126541207
48b8dc6c9658ffa79972b39dc54191b11ca3dc57,1408302828,2.0,,404,15,5,2,1,0.86542932230343,False,,,,,True,,,,,,,,,,,,,,,,
3680fd61c9a1cceaa011b4d0d37d235abf490c50,1403917759,,,1289,0,17,4,1,0.8103650761070451,False,,,,,True,,,,,,,,,,,,,,,,
01f7b0aa8de984baa27be50171526696aac48c0c,1305747999,,,13,1,3,3,1,0.8120406807941002,False,,,,,True,,,,,,,,,,,,,,,,
0f3b0410e3e8aa99971087ca5d8141e04cf6d39d,1374984637,,,33,3,33,8,1,0.987688336716833,True,2.0,171409.0,15.0,5.0,False,70.0,565118.6363636364,365.0,3.0,19.0,406.0,412.0,19.0,364.0,370.0,7.0,361.0,362.0,0.0152963671128107,0.6921606118546845,0.6940726577437859
731794a7479e469d33fa8a9c0d08087f905e6b22,1402491455,,,27,27,3,1,1,0.7551955816248316,False,,,,,True,,,,,,,,,,,,,,,,
4e733aac4697703b8c787cd6347421ed2f57d1b2,1353348935,,,11,11,2,2,1,0.8453509366224364,True,1.0,18225.0,7.0,3.0,False,52.0,43699.0,98.0,3.0,19.0,1025.0,1031.0,19.0,1007.0,1013.0,18.0,929.0,935.0,0.0062830687830687,0.3075396825396825,0.3095238095238095
26d8486a168c1a9b88bd0025cf0106e0b0ce3be4,1309437993,,,41,50,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
c1763deb23dc6dcf7ca4f32aafde47501a87083f,1315411879,,,4,3,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
bb6374dfeb81f020d82161c28a6b31be636fbc01,1315828798,,,1,1,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
6b78dfc0b865aa76d361fc219fd601948aee6660,1313889643,,,29,48,2,2,1,0.2946152056528071,False,,,,,True,,,,,,,,,,,,,,,,
db572f6b4b8f1f2084139b7168356c61e54b4317,1344267851,,,3,41,8,6,1,0.9531699877381348,True,1.0,7252.0,5.0,2.0,False,82.0,69165.25,470.0,2.0,297.0,988.0,1222.0,296.0,987.0,1220.0,220.0,910.0,1074.0,0.1023622047244094,0.4219546086150996,0.4979157017137564
c8e474d04dce462650c2a9f57cbcb106ce3ef0c9,1300385108,,,0,0,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
4605dff64fb2fac764e58baf397f2e6811216ec4,1342515140,,,201,59,6,3,1,0.7933595980173653,True,4.0,-30497206.0,21.0,8.0,False,11.0,29374.166666666668,23.0,2.0,72.0,93.0,120.0,72.0,93.0,120.0,66.0,79.0,100.0,0.4379084967320261,0.5228758169934641,0.6601307189542484
cb448db52cb90c079bdb2ad415776e9e28fa790f,1372905519,,,349,16,14,12,1,0.8689021707567657,True,19.0,2320437.0,102.0,25.0,False,225.0,76434.0,1413.0,3.0,1078.0,1866.0,2771.0,1028.0,1651.0,2510.0,1034.0,1099.0,1967.0,0.2006980802792321,0.2133023075431452,0.3816172193135544
e2efa57ab2fb03b92f80abbf612a257c28475140,1382446269,0.0,1.0,7,3,2,2,1,0.8812908992306927,True,5.0,13125867.0,82.0,26.0,False,28.0,365718.0,69.0,5.0,1353.0,2644.0,2647.0,1225.0,2404.0,2407.0,527.0,1515.0,1516.0,0.0824098642110192,0.2366162010301233,0.2367722803184017
3cee2c747c03a1cb45c75cb46f756e18445c5cae,1346605316,,,1,2,1,1,1,0.0,True,1.0,4646.0,11.0,3.0,False,1.0,6352592.0,1.0,3.0,27.0,1171.0,1190.0,27.0,1169.0,1188.0,24.0,940.0,956.0,0.0104253544620517,0.3924103419516263,0.3990825688073394
1b7d7f1878058a40ae1a331b1be2743c3c9a36e1,1390440687,,,3,3,1,1,1,0.0,True,1.0,1384595.0,18.0,10.0,False,12.0,194604.0,12.0,4.0,71.0,1508.0,1531.0,71.0,1272.0,1295.0,48.0,645.0,649.0,0.0679611650485436,0.8959778085991679,0.9015256588072122
274d14a3305fffcaad85c310179c7d6082c732d5,1314489354,,,23,0,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
97a47ae62a1f0c778fab824d3bf48636dd5c832f,1376273264,,,6,6,1,1,1,0.0,True,4.0,113365.0,19.0,8.0,False,11.0,2128940.0,15.0,4.0,11.0,2063.0,2069.0,11.0,1834.0,1840.0,10.0,1919.0,1924.0,0.0019628836545324,0.3426124197002141,0.3435046395431834
4dc37abcd530b27ea79fe5e440b4370aa7bc9edd,1404207248,,,22,22,11,6,1,0.9702438966314872,False,,,,,True,,,,,,,,,,,,,,,,
6323c80323d01e042558bd78e74c5d6da66a1e17,1357318083,,,5,4,3,3,1,0.9656336071428252,True,2.0,35830.0,18.0,5.0,False,124.0,92458.0,690.0,2.0,209.0,1660.0,1756.0,209.0,1572.0,1668.0,200.0,1421.0,1511.0,0.0592047128129602,0.4188512518409426,0.445360824742268
2104840483f65c30accf4fd5df27c79052be85cd,1378272549,,,5,5,2,1,1,0.7219280948873623,True,1.0,740097.0,10.0,5.0,False,14.0,2881696.0,42.0,4.0,253.0,2242.0,2466.0,224.0,1817.0,2019.0,74.0,2108.0,2156.0,0.0126689189189189,0.35625,0.3643581081081081
fb4c7679846c0e7a1264816c8ce461c70725cf3d,1396625881,,1.0,15,14,2,2,1,0.9293636260137188,True,3.0,76329.0,25.0,13.0,False,211.0,0.0,1180.0,5.0,1177.0,1665.0,2534.0,978.0,1562.0,2241.0,1158.0,1456.0,2306.0,0.1497416020671834,0.1882428940568475,0.2980620155038759
c2634fa580b9b5e1c55bb6dc7eb02f0de989d747,1397827832,2.0,,1135,1061,80,32,1,0.7614030366033977,True,5.0,1096170.0,129.0,19.0,False,93.0,126149.2625,347.0,3.0,45.0,608.0,640.0,45.0,522.0,554.0,45.0,380.0,412.0,0.0398959236773634,0.3304423243712056,0.3581960104076322
309a264db6c952081f2e85db21efc719596240a6,1314147564,,,79,33,2,2,1,0.3372900666170139,False,,,,,True,,,,,,,,,,,,,,,,
3faea81c6029033c85cefd6e98d7a3e719e858f5,1391092022,2.0,1.0,172,25,2,2,1,0.8092605480110475,True,34.0,9387014.0,461.0,94.0,False,8.0,6273.0,9.0,1.0,14.0,949.0,952.0,14.0,829.0,832.0,14.0,494.0,497.0,0.0201342281879194,0.6644295302013423,0.6684563758389261
cbb09485442d472f883829ba96f4c2d8b6d830fd,1311977750,,,4,3,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
4779f609f3900307a028d72ebff85923d286b82e,1311056637,,,32,25,2,2,2,0.8997437586982626,False,,,,,True,,,,,,,,,,,,,,,,
0b490e1ade9e8e65e8df6f86bbe47bd3dbe1d44c,1298574318,,,12,5,2,2,1,0.9774178175281716,False,,,,,True,,,,,,,,,,,,,,,,
c2f9d1e560484c4a45e7264d9abb0212ced828cf,1279556560,,,12480,20,57,17,4,0.7779368551648064,False,,,,,True,,,,,,,,,,,,,,,,
26216f23741abb92cf520d9d144a1fb303567ed2,1313172565,,,2,2,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
5bcbb65f3c0383a22ebb749a9251f689755e464c,1330528962,,,8,2,4,3,1,0.9232196723355076,True,2.0,87076.0,9.0,5.0,False,40.0,281569.75,80.0,3.0,24.0,529.0,542.0,24.0,529.0,542.0,15.0,506.0,511.0,0.0164102564102564,0.52,0.5251282051282051
b2a253420ac700081a91a304784f680159953acb,1330694735,,,2,0,1,1,1,0.0,True,3.0,478750.0,10.0,6.0,False,4.0,49638.0,6.0,1.0,15.0,376.0,386.0,15.0,376.0,386.0,11.0,299.0,306.0,0.0119284294234592,0.2982107355864811,0.305168986083499
d2b329920a9b80384669c2f3c052fb5dc67c9778,1398299335,,,114,113,6,2,1,0.5266862495582645,True,3.0,1010557.0,93.0,30.0,False,241.0,356334.3333333333,1449.0,7.0,1041.0,4372.0,4961.0,781.0,3406.0,3801.0,973.0,3358.0,3895.0,0.1239658902889143,0.4275168639429808,0.4958635611556574
ddeab2da30bb2f74109854d982c6681e78e7a4ce,1299656158,,,8,7,2,2,1,0.8366407419411672,False,,,,,True,,,,,,,,,,,,,,,,
6321c5047c082bba8edf10a660fdb6a56430cc44,1299025142,,,6,5,3,2,1,0.826074224242703,False,,,,,True,,,,,,,,,,,,,,,,
e0e95c36f1d2c08c5ab419abdd8867c05d101475,1303878633,,,0,0,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
dc110b71c115dc9d1ac708ae62aad7d1a7218dcf,1363719298,,,15,21,3,3,1,0.872009434056298,True,6.0,-8239953.0,33.0,13.0,False,28.0,499293.0,107.0,3.0,288.0,406.0,599.0,273.0,406.0,584.0,270.0,360.0,538.0,0.318075117370892,0.4237089201877934,0.6326291079812206
fa52cb09b2270876c9d9a03106f961be6c9db834,1359137254,,,8,1,1,1,1,0.0,True,5.0,4159790.0,23.0,8.0,False,33.0,855341.0,56.0,5.0,1586.0,2096.0,2141.0,1493.0,1971.0,2016.0,1480.0,1955.0,1994.0,0.402445652173913,0.5315217391304348,0.5421195652173914
d44299be90bbfcac5f8de1e1264b81fbb0bfa5e2,1305561616,,,3,0,2,2,1,0.9182958340544896,False,,,,,True,,,,,,,,,,,,,,,,
472e1535a615e9933d0b3df3853300348019e560,1340683150,,,0,3,1,1,1,0.0,True,1.0,63530.0,7.0,3.0,False,47.0,1239058.0,99.0,3.0,229.0,856.0,998.0,229.0,856.0,998.0,173.0,800.0,895.0,0.1004618937644341,0.4624711316397228,0.5173210161662818
24c2da40549e882be716e1897fd81aef8f172e53,1302029226,1.0,,116,24,3,2,1,0.5393140607528931,False,,,,,True,,,,,,,,,,,,,,,,
c9d3b7c3ae71bbbe6f3077dcee13be41a14a6733,1282772888,,,16,6,4,2,1,0.7697423784657509,False,,,,,True,,,,,,,,,,,,,,,,
6c52cffab5c35c9d668e0ef5f612004cb7940091,1316989395,,,37,26,3,3,1,0.8852804442280299,True,2.0,108795.0,8.0,2.0,False,6.0,156701.66666666666,6.0,2.0,3.0,50.0,52.0,3.0,49.0,51.0,1.0,19.0,19.0,0.0714285714285714,0.7142857142857143,0.7142857142857143
5bb507fc0375e0e4dc7b8448b6751dcc52fc75eb,1287179743,,,4,5,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
1c4a3e14a0cef6938c477908d5c3bfe5ddf0e07b,1308826260,,,8,0,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
c6ba1bb5035cb1ea4cb2b86ee56797c4dac63983,1307661415,,,7,3,2,2,1,0.9709505944546686,False,,,,,True,,,,,,,,,,,,,,,,
1f43ee050b94d368182d1d6e0340416ea1436e76,1374223182,,,56,4,2,1,1,0.2108423003185321,True,1.0,993895.0,16.0,5.0,False,6.0,8477033.0,9.0,2.0,93.0,366.0,435.0,90.0,325.0,392.0,29.0,258.0,267.0,0.079155672823219,0.683377308707124,0.7071240105540897
5c43b44f24d53873cd409208cf3879f14de7e2ab,1286913313,,,3,2,2,2,1,0.9709505944546686,False,,,,,True,,,,,,,,,,,,,,,,
23340b49b1adee5cb9592b8e6a8471969b9341c7,1407240677,,1.0,51,28,4,4,1,0.8668246343604581,False,,,,,True,,,,,,,,,,,,,,,,
3dcf8347da223566f30aba5771f1611c4cc8bb46,1391621849,0.0,,73,0,3,3,1,0.4908979430364889,True,13.0,2949590.0,89.0,24.0,False,218.0,51955.0,722.0,3.0,20.0,2007.0,2011.0,20.0,1497.0,1501.0,20.0,1794.0,1798.0,0.0028889806025588,0.2469390562663365,0.2474893382858715
e1e3518da1de721a70c48b5dea3e91bb9d49cd57,1403521103,,,0,5,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
089286802db0dca22cd67e46f26fab3ab0a3a73b,1297192341,,,2,1,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
d17b7c9956a7e49db7d847bab4b20ce0c93de4a5,1294307486,,,1,1,2,2,2,0.0,False,,,,,True,,,,,,,,,,,,,,,,
c883862751d3081bbc05eb4b40fc15abd4fa5b1b,1378777352,,1.0,12,4,2,2,1,0.954434002924965,True,1.0,1279474.0,6.0,2.0,False,26.0,1676417.0,39.0,2.0,353.0,2570.0,2719.0,352.0,2249.0,2398.0,349.0,2440.0,2586.0,0.0585578049188556,0.4083988623055044,0.4328258323573699
a8a5b27a577f8e007e2cc79570f97ae075fda767,1312932395,,,150,130,11,6,1,0.8631595932316107,False,,,,,True,,,,,,,,,,,,,,,,
b1a08af498ed6b52e3373a23196ded0396e6d34b,1293683436,,,293,311,6,5,1,0.5963698131506678,False,,,,,True,,,,,,,,,,,,,,,,
22f0e324f3d3172b563aa67e513fe4d9318de2e5,1346488635,,,19,0,3,3,1,0.6971862088918521,True,5.0,344509.0,23.0,7.0,False,41.0,2251889.0,105.0,2.0,552.0,1192.0,1499.0,551.0,1192.0,1498.0,428.0,1120.0,1332.0,0.1791979949874686,0.4682539682539682,0.5568086883876358
847fb38c5b0411f9f5b9629967d0072d976b2429,1346891318,,,0,0,2,1,1,0.0,True,6.0,415022.0,31.0,12.0,False,6.0,95381.0,8.0,3.0,163.0,1313.0,1403.0,163.0,1313.0,1403.0,145.0,1223.0,1304.0,0.0601070399341292,0.5039110745162618,0.5372581309180733
134afd8df538c7e63b41922897a343f34641be23,1365173431,,,0,1,1,1,1,0.0,True,1.0,129408.0,7.0,2.0,False,8.0,1229062.0,13.0,2.0,46.0,569.0,572.0,46.0,566.0,569.0,39.0,444.0,445.0,0.0863930885529157,0.961123110151188,0.9632829373650108
7902c6aeabaa61ebee873d192ec9ed3e94ee85f2,1373393850,,,33,16,2,2,1,0.3322866302216151,True,5.0,660914.0,16.0,4.0,False,23.0,2228707.0,40.0,3.0,116.0,2497.0,2558.0,110.0,2124.0,2182.0,109.0,2257.0,2313.0,0.021109192093648,0.4333141431587027,0.4440606409518327
500da76ab281adc227eb0431ba8e286ca9d2d590,1324499847,0.0,,60,9,6,4,1,0.6377382695729212,True,2.0,2447.0,5.0,3.0,False,12.0,63843.333333333336,18.0,2.0,268.0,154.0,367.0,267.0,154.0,366.0,186.0,138.0,273.0,0.4572127139364303,0.3398533007334963,0.6699266503667481
c66adee2f94b62a74a63a2d84192366e2a92bfa4,1375462576,,,37,60,2,2,1,0.9515388458648668,True,15.0,4231640.0,48.0,9.0,False,68.0,1580.0,250.0,3.0,179.0,1709.0,1818.0,173.0,1561.0,1664.0,172.0,1615.0,1720.0,0.0314602655028187,0.2938716130205492,0.3129659938170576
c4ca7a0a006a8c23b4a28700f9d44d8fffd0af7f,1392384633,,,13,0,2,2,1,0.6193821946787638,True,2.0,2247735.0,29.0,5.0,False,28.0,110743.0,51.0,2.0,1.0,740.0,741.0,1.0,549.0,550.0,0.0,557.0,557.0,0.0008658008658008,0.4831168831168831,0.4831168831168831
ec49a86c9e60af111cddd1943639c79d8fc12304,1387053292,,,24,24,4,3,1,0.8461078760851495,True,2.0,200190.0,18.0,9.0,False,65.0,504652.25,136.0,5.0,280.0,2521.0,2641.0,280.0,2175.0,2295.0,264.0,1604.0,1712.0,0.0386748394629305,0.2342381786339754,0.25
7d0758b2f355d5b086b2ea1e9d6b7b7838b3a157,1343071052,,,5,6,2,1,1,0.8453509366224364,True,1.0,5510.0,6.0,2.0,False,45.0,3153.0,199.0,2.0,645.0,1028.0,1369.0,644.0,1028.0,1368.0,611.0,829.0,1151.0,0.3130434782608696,0.4245524296675191,0.5892583120204603
d03c94f2b0e3a6d15e404d245fdfa895ca6430de,1370372557,2.0,,21,0,6,3,1,0.9112735296912784,True,1.0,582838.0,12.0,5.0,False,50.0,692742.6666666666,142.0,3.0,657.0,675.0,675.0,640.0,658.0,658.0,531.0,542.0,542.0,0.9204152249134948,0.9394463667820068,0.9394463667820068
661fa0c83309f002bbbdd67d81f3e6fbb6bde829,1387708013,,1.0,5,2,1,1,1,0.0,True,5.0,1392505.0,32.0,19.0,False,135.0,219928.0,401.0,5.0,35.0,910.0,917.0,35.0,847.0,854.0,35.0,888.0,895.0,0.0052045684545323,0.1285239265577562,0.1295359259794708
1081b9d52026afb84128c15a1df0998f80810ce9,1314971312,,,6,2,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
429cd4bb6a1c86b2e581a011d9e5075f9062fcb6,1401808640,,,63,50,2,2,1,0.2994113292359871,False,,,,,True,,,,,,,,,,,,,,,,
866cb846f5310e1ad36181e64e7d59ba54d9fd40,1367614242,,,117,224,6,3,1,0.6111138841569246,True,17.0,2201072.0,56.0,8.0,False,28.0,547707.0,127.0,2.0,44.0,289.0,299.0,44.0,242.0,252.0,41.0,152.0,160.0,0.0531645569620253,0.1936708860759493,0.2037974683544303
c8345c9ebc0357f1fe06ac520f286f036cb0596c,1298597462,,,38,20,2,2,1,0.4798320236161285,False,,,,,True,,,,,,,,,,,,,,,,
2a89b0996d24decb9488a0ccd40ab7d275a2dba2,1313005631,,,3,5,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
aa300fcbfd88f984dce53d853d255270b73b5dbd,1406068534,,,2,3,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
11fb7b4c910e499a396bb37627a5337990f1c015,1347095704,,,29,4,1,1,1,0.0,True,1.0,-25923723.0,5.0,2.0,False,6.0,757498.0,13.0,2.0,4.0,298.0,298.0,4.0,297.0,297.0,4.0,254.0,254.0,0.0164473684210526,0.8388157894736842,0.8388157894736842
72e8b5dc5a5e36722327efca4c399f0321e9bbbb,1401111873,1.0,,67,7,2,2,1,0.6705250693158381,False,,,,,True,,,,,,,,,,,,,,,,
721e7f939859fbfe6b0c79ef3a6d5e43c916da65,1396290929,,1.0,34,19,2,2,1,0.5631028237513912,True,5.0,732224.0,50.0,14.0,False,44.0,428974.0,73.0,6.0,2890.0,4740.0,5843.0,2280.0,3721.0,4483.0,2255.0,3308.0,4335.0,0.2924552761213378,0.4289603318641431,0.5620948924034224
