commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
1734cb55c5049ae7bead9ed5474f067ee6536e4f,1309419772,,,16,16,3,1,1,0.9755307720176266,True,5.0,478240.0,13.0,4.0,False,6.0,25755.33333333333,7.0,1.0,5.0,9.0,11.0,5.0,9.0,11.0,2.0,3.0,4.0,0.0161290322580645,0.021505376344086,0.0268817204301075
cada795ca78ba8369dd6fc27b88f57036fff308f,1372540607,,1.0,4,1,2,2,2,0.9709505944546686,True,1.0,319540.0,4.0,3.0,False,5.0,24073209.0,13.0,3.0,78.0,1622.0,1658.0,76.0,1362.0,1396.0,77.0,1512.0,1547.0,0.0045084099185018,0.0874515923935032,0.089474596844113
dfdf8116fee7db9cd52a95053724decc39895aa1,1398174509,,,2,0,2,2,2,1.0,True,2.0,186989.0,12.0,6.0,False,27.0,623034.0,144.0,2.0,2770.0,4381.0,5128.0,2228.0,3055.0,3624.0,2186.0,3745.0,4337.0,0.0908637666708213,0.1556358801778221,0.1802318334787486
46ffabde50c42fda6b9959f8c99d1744ee6386fa,1308559201,,,10,4,3,1,1,0.8699155297736259,True,1.0,16766.0,6.0,,True,1.0,317480.3333333333,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0873015873015873,0.0873015873015873,0.0873015873015873
87344633111b86e77567378c07783367fb57a26e,1365662157,,,35,0,1,1,1,0.0,True,3.0,130615.0,8.0,3.0,False,0.0,0.0,0.0,2.0,148.0,477.0,618.0,142.0,377.0,513.0,102.0,140.0,239.0,0.019690307780539,0.026954693175301,0.0458803288090231
833090abb9a2770ff58212ebe4e9cbada61cec0c,1311684233,,,17,34,2,1,1,0.5225593745369408,True,1.0,719.0,2.0,2.0,False,1.0,435205.0,2.0,1.0,23.0,31.0,52.0,23.0,31.0,52.0,22.0,29.0,50.0,0.0414414414414414,0.054054054054054,0.0918918918918919
27316e097f95625aba19803ad8a47c4c0fece8fc,1382004075,0.0,,2,0,1,1,1,0.0,True,1.0,20493.0,7.0,1.0,False,45.0,1278610.0,128.0,2.0,2266.0,2313.0,2313.0,1660.0,1706.0,1706.0,1726.0,1770.0,1770.0,0.1009587279317198,0.1035309248216999,0.1035309248216999
543e2d5e01712850171a7ed0f7de257e1fdee08b,1356044203,,,1,1,1,1,1,0.0,True,1.0,11363.0,4.0,1.0,False,10.0,1754189.0,35.0,2.0,151.0,289.0,289.0,140.0,273.0,273.0,128.0,215.0,215.0,0.01135863344193,0.0190191071585806,0.0190191071585806
4e435d56f890856c8e586ea683df537c2aea3dd3,1371229328,,,34,34,2,1,1,0.9975025463691152,False,,,,,True,,,,,,,,,,,,,,,,
bab5329437e6e80da7e9f30d6422ac53f4f33f6d,1323172541,,,36,13,7,3,1,0.8748010787876472,True,1.0,85229.0,6.0,4.0,False,14.0,1056962.142857143,32.0,1.0,288.0,89.0,348.0,288.0,89.0,348.0,255.0,85.0,314.0,0.0878819086852042,0.0295228286989358,0.1081359423274974
54a845e923467ebf5c0f5959957363b3f93b0fde,1311569419,,1.0,2,1,1,1,1,0.0,True,1.0,23081.0,4.0,,True,4.0,5564.0,6.0,1.0,13.0,13.0,13.0,13.0,13.0,13.0,10.0,10.0,10.0,0.0220883534136546,0.0220883534136546,0.0220883534136546
a7431e41128bd3aa272223746a5bb57597a87de3,1389182921,,,31,31,5,2,1,0.7422976107377128,True,3.0,1059165.0,16.0,2.0,False,6.0,2750847.8,62.0,1.0,3693.0,2296.0,4271.0,2790.0,2046.0,3241.0,2884.0,1640.0,3281.0,0.1544680623226428,0.0878620763505916,0.1757241527011832
5c50c19231943368ae1f07dbc63d57fac84445ca,1338878637,,,6,22,3,1,1,0.463436782324667,True,2.0,3055223.0,13.0,2.0,False,13.0,605.0,43.0,2.0,359.0,528.0,528.0,355.0,524.0,524.0,290.0,437.0,437.0,0.0366637268489353,0.0551845785561295,0.0551845785561295
8a71e2bd031230777dcfbb482af40a03b8d91507,1401895951,,,20,24,11,2,1,0.9152918323863264,True,1.0,66073.0,3.0,1.0,False,49.0,2317184.090909091,431.0,1.0,2892.0,4298.0,5094.0,2209.0,2833.0,3445.0,2208.0,3477.0,4068.0,0.1016379865648293,0.160025766080795,0.1872181834913039
978d3d01cfa063017fdce1391b60efb7a4fc8df2,1348737597,,,5,5,2,1,1,0.9709505944546686,True,1.0,31748.0,4.0,1.0,False,5.0,370223.5,14.0,2.0,564.0,838.0,838.0,563.0,836.0,836.0,460.0,704.0,704.0,0.0459942133093884,0.0703382220891948,0.0703382220891948
63fd793fc32a8dd85a6d6ce1cfe3811ff99888f5,1388931071,,,2,2,1,1,1,0.0,True,1.0,87130.0,3.0,2.0,False,4.0,31805862.0,6.0,1.0,93.0,155.0,248.0,76.0,128.0,205.0,89.0,122.0,211.0,0.0048340315823396,0.0066065098291975,0.0113868299495112
db6190d6fe261712236b61a208f821c1c0fd7f00,1360531267,,,27,10,2,1,1,0.4941829348497886,True,2.0,3026813.0,29.0,2.0,False,13.0,21.5,18.0,3.0,202.0,414.0,414.0,181.0,393.0,393.0,162.0,353.0,353.0,0.0134333278391297,0.0291742211966375,0.0291742211966375
255f569a43ae63fe214ac06da81abf4ed2a8cf3c,1320233438,1.0,,39,39,2,1,1,0.4770713062193297,True,1.0,10181.0,3.0,2.0,False,5.0,4724.5,18.0,1.0,26.0,80.0,105.0,26.0,80.0,105.0,24.0,74.0,97.0,0.0111507582515611,0.0334522747546833,0.0437109723461195
0efa445141ce3d7243f28e7b6da730d8dec17e23,1341820611,,,267,9,5,3,2,0.3273832207967424,True,3.0,502658.0,22.0,10.0,False,28.0,525050.0,79.0,3.0,379.0,2320.0,2320.0,378.0,2305.0,2305.0,369.0,2200.0,2200.0,0.0358631385092565,0.2133372104293883,0.2133372104293883
5185a28139800a9fef49dabc6c110e017f83cdd6,1332900439,,,100,0,8,4,2,0.8525717522180235,True,2.0,108037.0,11.0,2.0,True,7.0,129588.5,11.0,1.0,634.0,634.0,634.0,634.0,634.0,634.0,615.0,615.0,615.0,0.0843027234159025,0.0843027234159025,0.0843027234159025
0f4b0b96a1ea36be198e1a5daa145fd50e7c5530,1335279210,,,177,125,18,2,1,0.92385458616091,True,7.0,232458.0,27.0,11.0,False,11.0,739340.7777777778,44.0,1.0,27.0,156.0,179.0,27.0,156.0,179.0,25.0,141.0,163.0,0.0038478614769868,0.0210152434512357,0.0242711262394553
aecf1c22d38816269b27c8e8d70a9767c57dbc1d,1365014133,,,1,1,1,1,1,0.0,True,1.0,66488.0,2.0,2.0,False,3.0,16576.0,18.0,1.0,959.0,2239.0,2550.0,908.0,1915.0,2177.0,402.0,1516.0,1693.0,0.0304472650347537,0.1146116651556361,0.1279842852825627
60a6f896906c3b03d75562519044fa81ee9c4bc1,1328238557,,,46,4,2,2,2,0.8812908992306927,True,1.0,350454.0,9.0,1.0,False,7.0,258940.5,11.0,2.0,412.0,574.0,574.0,412.0,574.0,574.0,409.0,562.0,562.0,0.0778875379939209,0.1069528875379939,0.1069528875379939
b0b22e8d496e753642fa8ddb05f167a722c65c00,1322737262,,,54,6,1,1,1,0.0,True,2.0,80297.0,9.0,2.0,False,2.0,1843266.0,3.0,2.0,224.0,353.0,353.0,224.0,353.0,353.0,35.0,105.0,105.0,0.0260680666183924,0.0767559739319333,0.0767559739319333
d936fe085894f58451a6f36c46377ac507f09170,1323905690,,,9,8,3,3,1,0.7315975941709252,True,2.0,25366.0,7.0,4.0,False,3.0,627306.3333333334,10.0,1.0,1.0,601.0,602.0,1.0,600.0,601.0,1.0,396.0,397.0,0.0013037809647979,0.2588005215123859,0.2594524119947848
ef554bd1dcbdf1ec26516f7bff95c810f931098d,1322746607,,,2,1,1,1,1,0.0,True,1.0,6295.0,4.0,,True,3.0,688960.0,4.0,1.0,169.0,169.0,169.0,169.0,169.0,169.0,155.0,155.0,155.0,0.0550653018002117,0.0550653018002117,0.0550653018002117
3297ccddf5f5234de5691f073507a5d88ccfeb04,1386334656,,1.0,5,9,2,2,1,0.9852281360342516,True,2.0,248577.0,5.0,1.0,False,20.0,518753.5,38.0,1.0,10.0,1043.0,1048.0,10.0,782.0,787.0,9.0,945.0,949.0,0.0005471656817684,0.0517618734952943,0.0519807397680017
e525df612cfc1b26618e5ce5226f517c2f83900b,1346753651,,1.0,3,3,1,1,1,0.0,True,1.0,38346.0,6.0,4.0,False,14.0,1618458.0,29.0,1.0,63.0,331.0,391.0,63.0,313.0,373.0,41.0,302.0,340.0,0.0043437790878063,0.0313372634191746,0.0352673492605233
3b6d8ba49b39b75dda33fb3c3a784330791efed2,1399393302,,,15,2,2,1,1,0.3227569588973982,True,3.0,12845013.0,22.0,2.0,False,2.0,1042880.0,7.0,1.0,366.0,332.0,625.0,363.0,213.0,503.0,335.0,310.0,582.0,0.0157620678331847,0.0145892949289299,0.0273490641272224
5edb03f8554ee05785c2a98c0c522586f49d7edd,1302872703,,,4,2,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
8f00f2020b37388ab309fdf39e85a3b3c9814e1d,1360634752,,,0,0,1,1,1,0.0,True,1.0,69039.0,8.0,2.0,False,26.0,1401820.0,90.0,2.0,1882.0,2328.0,2328.0,1689.0,2063.0,2063.0,1634.0,2023.0,2023.0,0.1344572368421052,0.1664473684210526,0.1664473684210526
190d12aa6ad9f3f4d9787fb23740d0d8b44e8635,1369212369,,,6,6,3,2,1,1.0,True,3.0,19517.0,6.0,2.0,False,22.0,45693.0,103.0,1.0,1224.0,2524.0,2855.0,1170.0,2109.0,2390.0,657.0,1794.0,1987.0,0.0465807730426164,0.1270706498654962,0.1407333994053518
fdee5c35288673002a24f4cf03fa8076d021be38,1367349756,,,1,0,1,1,1,0.0,True,2.0,12945.0,6.0,1.0,False,14.0,708182.0,62.0,2.0,15.0,165.0,165.0,14.0,164.0,164.0,15.0,140.0,140.0,0.0011617775196049,0.010238164391519,0.010238164391519
a602cbd1eb720cd2190f510b0cf332db8f283e3a,1356804312,,,4,3,1,1,1,0.0,True,1.0,850379.0,5.0,2.0,False,5.0,2760977.0,7.0,3.0,1762.0,2091.0,2091.0,1642.0,1910.0,1910.0,1526.0,1772.0,1772.0,0.1336542669584245,0.1551859956236324,0.1551859956236324
5279134935e858e6fa8565c936b17e88d7bded50,1390296901,,1.0,9,6,2,2,2,0.9709505944546686,True,2.0,5614430.0,29.0,8.0,False,45.0,6776.0,188.0,2.0,3755.0,3011.0,6170.0,2788.0,1970.0,4376.0,3131.0,2881.0,5429.0,0.1435051546391752,0.1320504009163803,0.2487972508591065
4b69c1ad76d86f4c197e6b32e64eb1a4f75c03f7,1336094288,1.0,,4,2,1,1,1,0.0,True,1.0,25601.0,3.0,1.0,False,10.0,42411.0,19.0,2.0,198.0,524.0,524.0,198.0,524.0,524.0,180.0,428.0,428.0,0.0257908235964662,0.061128526645768,0.061128526645768
77172b25fe18c8c9e1578e2c0caeb63cb674513a,1329477450,,,4,4,1,1,1,0.0,True,1.0,22180.0,9.0,7.0,False,8.0,156287.0,11.0,3.0,13.0,583.0,591.0,13.0,583.0,591.0,12.0,500.0,507.0,0.0027636054421768,0.1065051020408163,0.1079931972789115
9146d36552c2eb99166b773bb027d34c671d66e5,1362070658,2.0,,254,141,9,1,1,0.8047205091832615,True,14.0,984932.0,63.0,17.0,False,1.0,3428451.4444444445,1.0,2.0,113.0,184.0,184.0,113.0,168.0,168.0,94.0,156.0,156.0,0.0075781748564135,0.0125239310784939,0.0125239310784939
ce26bfcb3952dcd1238e7aa07b9ab1d9585c9871,1384423721,,,73,12,6,1,1,0.5494468097508298,True,8.0,711382.0,23.0,2.0,False,8.0,666440.6666666666,112.0,1.0,3518.0,2172.0,4046.0,2803.0,2027.0,3238.0,2717.0,1521.0,3069.0,0.153083638411715,0.0857223317375387,0.1729090397071247
6d64f337102d6181c8578daf8ba0b675049f6039,1391792818,,,3,6,2,1,1,0.7642045065086203,True,2.0,6818.0,8.0,2.0,False,5.0,88563.0,36.0,2.0,200.0,275.0,275.0,199.0,263.0,263.0,160.0,222.0,222.0,0.0082483733797838,0.0114247656129924,0.0114247656129924
98c1eb1750498cdff9d3b26658e5e5be9c026c92,1341842793,,,4,2,3,1,1,0.7896900821428475,True,2.0,46547.0,10.0,2.0,False,14.0,961.0,27.0,2.0,116.0,1741.0,1741.0,116.0,1728.0,1728.0,102.0,977.0,977.0,0.0118896456193004,0.1128939166570472,0.1128939166570472
acf1298e21abd2fb12d8364c593fbbff345374bc,1395063725,,,17,4,4,2,2,0.7746055623557254,True,1.0,8440.0,4.0,1.0,False,34.0,282374.5,360.0,1.0,2658.0,4072.0,4782.0,2173.0,2872.0,3413.0,2076.0,3447.0,4002.0,0.0889317062727467,0.1476343395418539,0.1713979875829586
e0cf8cf5f122c9b7ecd5bc532591cdb138c71877,1337687805,,,1,1,1,1,1,0.0,True,1.0,87653.0,11.0,3.0,False,23.0,447419.0,47.0,3.0,182.0,2411.0,2411.0,181.0,2410.0,2410.0,157.0,1619.0,1619.0,0.0210162277201383,0.2154828411811652,0.2154828411811652
c83365b4d2e9fe09fd4bf8f367dbc4b9c8a2c81a,1373529407,,,0,2,2,1,1,1.0,True,1.0,99852.0,3.0,2.0,False,7.0,4731913.0,11.0,1.0,1944.0,25.0,1947.0,1482.0,22.0,1485.0,1475.0,25.0,1478.0,0.0984919257974109,0.0017349526224476,0.0986921126384625
36b6d4afc970a328cced87af3d39b70d327eb3ad,1360610004,,,7,3,2,2,2,0.7219280948873623,True,16.0,6253794.0,93.0,42.0,False,16.0,1865269.0,41.0,3.0,209.0,318.0,319.0,188.0,294.0,295.0,183.0,270.0,271.0,0.0127982193781734,0.0188495513667663,0.0189191069068651
417fc1f75929d7a6d2d25e0324c6b79d4b1cb530,1336729802,,,2,0,1,1,1,0.0,True,1.0,20834.0,4.0,1.0,False,7.0,342484.0,12.0,2.0,99.0,108.0,108.0,99.0,108.0,108.0,80.0,88.0,88.0,0.0111801242236024,0.0122843340234644,0.0122843340234644
a23da5fd6bca918366cfe744270e590905e97412,1343834919,,,21,0,8,2,2,0.9795133470694152,True,3.0,686235.0,31.0,9.0,False,16.0,162587.0,41.0,2.0,229.0,1432.0,1432.0,228.0,1421.0,1421.0,227.0,1380.0,1380.0,0.0209848136217211,0.1271053842613898,0.1271053842613898
693df71e0f1faea94f2b39658cfc3fb8bb5ee2a6,1339683431,,,85,81,3,1,1,0.223244328190991,True,8.0,1203525.0,36.0,13.0,False,31.0,3725989.3333333335,88.0,3.0,34.0,1707.0,1716.0,34.0,1694.0,1703.0,3.0,71.0,71.0,0.0117302052785923,0.2111436950146627,0.2111436950146627
bd2eece4a68808c771d39cd53922ef538d0ba54d,1317271827,1.0,1.0,29,3,2,2,2,0.6962122601251458,True,2.0,363058.0,11.0,1.0,False,9.0,79095.0,39.0,2.0,55.0,173.0,173.0,55.0,173.0,173.0,51.0,168.0,168.0,0.0274117026884554,0.0890880337374802,0.0890880337374802
187ee8842b22fe71feb8677551029f660d0775b9,1316456785,,,2,2,1,1,1,0.0,True,1.0,625757.0,5.0,2.0,False,7.0,34213.0,7.0,1.0,84.0,4.0,87.0,82.0,4.0,85.0,61.0,4.0,64.0,0.0423786739576213,0.0034176349965823,0.0444292549555707
33f8f26f0f243413cd50560911a9bb52dbf1a777,1399999436,,,2,0,1,1,1,0.0,True,1.0,83831.0,3.0,1.0,False,6.0,40633694.0,7.0,1.0,81.0,397.0,431.0,72.0,339.0,364.0,62.0,292.0,310.0,0.1611253196930946,0.7493606138107417,0.7953964194373402
b80d130a5192a15eb53592b31e05be7cbee2c1ef,1363011604,,,2,1,1,1,1,0.0,True,1.0,96284.0,16.0,3.0,False,1.0,18334786.0,1.0,4.0,314.0,1975.0,1975.0,310.0,1604.0,1604.0,285.0,1777.0,1777.0,0.0222672064777327,0.1384303955154157,0.1384303955154157
c9ef22b18585b228b47a9f1a20e000bd1b1b0f54,1320064441,,,0,68,27,6,1,0.3483044263946733,True,1.0,49350.0,8.0,6.0,False,0.0,0.0,0.0,3.0,27.0,399.0,419.0,27.0,399.0,419.0,0.0,1.0,1.0,0.25,0.5,0.5
6bf72a98ac24b07ffbcfe0097a7c2955689e2e66,1326658722,,,1,2,1,1,1,0.0,True,1.0,64234.0,8.0,2.0,False,4.0,563125.0,4.0,3.0,376.0,564.0,564.0,376.0,564.0,564.0,345.0,507.0,507.0,0.0939706681151548,0.137968495382944,0.137968495382944
314da0ae017d664b3f05e6474f17c6610fb0257f,1326724796,2.0,,22,4,2,2,2,0.8904916402194913,True,4.0,328154.0,8.0,1.0,False,5.0,2642105.0,9.0,2.0,111.0,490.0,490.0,111.0,490.0,490.0,111.0,482.0,482.0,0.0241431342961845,0.1041172666522957,0.1041172666522957
9ceeaaac7984523fdc08c2040fcadf5698254c2d,1394780426,,,21,0,1,1,1,0.0,True,3.0,411462.0,23.0,7.0,False,3.0,4541230.0,7.0,1.0,196.0,298.0,374.0,191.0,232.0,307.0,150.0,227.0,290.0,0.0074139539451072,0.0111945794667845,0.0142878185299749
28f368c04411ac5f2a162bcf0e2a10de1d14b4a4,1358853351,,,1,0,1,1,1,0.0,True,1.0,294.0,2.0,2.0,False,1.0,52779.0,1.0,1.0,625.0,1829.0,2088.0,584.0,1625.0,1844.0,1.0,1.0,1.0,1.0,1.0,1.0
c337d96985a919d5abad399ab7ea32bbf7295b2d,1303376363,,,1,0,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
0957085f3d5cd6555e1018e480b14982fe604fb7,1330007963,,,1,1,1,1,1,0.0,True,3.0,362105.0,10.0,1.0,False,5.0,53.0,11.0,2.0,266.0,303.0,303.0,262.0,299.0,299.0,35.0,46.0,46.0,0.0145395799676898,0.0189822294022617,0.0189822294022617
9062476491dd1c81f63bb7a3ae6e6a080db1db1e,1380025682,,,42,36,8,4,1,0.7528635455020024,True,2.0,158217.0,14.0,2.0,False,32.0,21874.0,276.0,2.0,3256.0,3707.0,3707.0,2653.0,3035.0,3035.0,2468.0,2761.0,2761.0,0.1498270526124158,0.1676072577219491,0.1676072577219491
80eb461360eb39657ac21ce8070c02f071884e9a,1308729674,1.0,,561,2,12,3,1,0.7466055560298133,False,,,,,True,,,,,,,,,,,,,,,,
d76a75392fcfbb9006c3d35edf561696dc913b38,1351149430,,,0,1,1,1,1,0.0,True,1.0,229.0,2.0,,True,1.0,3784.0,2.0,1.0,298.0,298.0,298.0,279.0,279.0,279.0,264.0,264.0,264.0,0.0253128283503677,0.0253128283503677,0.0253128283503677
72e5124b8517662ca2cd25deb5806bc04d20c022,1362755493,,,2,4,1,1,1,0.0,False,,,,,True,,,,,,,,,,,,,,,,
fc899fc5223ca5c9f73758341c92335462495a5e,1319974041,,,1,1,1,1,1,0.0,True,3.0,10330574.0,12.0,7.0,False,1.0,12962302.0,2.0,1.0,127.0,127.0,127.0,125.0,125.0,125.0,96.0,96.0,96.0,0.0445977011494252,0.0445977011494252,0.0445977011494252
c83c1fb5e53397a0086b8af293b7678843acca0b,1364659532,,,72,14,7,1,1,0.8034591841186278,True,1.0,145285.0,2.0,2.0,False,5.0,666973.2857142857,36.0,1.0,953.0,2231.0,2541.0,902.0,1909.0,2170.0,397.0,1508.0,1685.0,0.0301789505611161,0.1144222020018198,0.1278434940855323
b8341127c03f9b6297c6d8ff47e98380677de9aa,1353411964,,1.0,1,1,1,1,1,0.0,True,1.0,12553.0,4.0,1.0,False,14.0,1891749.0,45.0,2.0,892.0,1178.0,1178.0,760.0,1005.0,1005.0,817.0,1095.0,1095.0,0.0754891103728313,0.1011443337024732,0.1011443337024732
a76e8061466c47607ae88dbacbedc97b02fdbed1,1316602397,,,93,0,3,1,1,0.7320352530683644,False,,,,,True,,,,,,,,,,,,,,,,
b672f1974d3291cd0ad56c3c54f5398accc392b8,1329371649,,1.0,68,21,4,3,2,0.7333527682761809,True,3.0,435190.0,19.0,4.0,False,11.0,4266.0,17.0,2.0,444.0,590.0,590.0,444.0,590.0,590.0,441.0,576.0,576.0,0.0769900714161296,0.1005051384776171,0.1005051384776171
a3f01331263eddbc502fb88734568ac38df5e316,1382252065,,,4,0,2,2,1,1.0,True,1.0,114266.0,5.0,2.0,False,2.0,7636095.0,17.0,3.0,16.0,2094.0,2094.0,8.0,1956.0,1956.0,13.0,1444.0,1444.0,0.000815565653035,0.0841780263311196,0.0841780263311196
a58789d99bd6812d4135caa5688df409da6b7c58,1319387992,,,56,6,3,1,1,0.682587852361868,False,,,,,True,,,,,,,,,,,,,,,,
0ae0e3db0f6fb1ea54ffd15e6d9ed0c3733d71c5,1316085111,,,0,4,2,1,1,0.8112781244591328,True,2.0,14145.0,5.0,3.0,False,1.0,1204.0,4.0,1.0,29.0,43.0,53.0,29.0,43.0,53.0,29.0,25.0,35.0,0.4477611940298507,0.3880597014925373,0.5373134328358209
1252d43e9dbde26d60a5d290e545048aee18ea62,1368705943,,,17,2,5,2,1,0.4557751144648049,False,,,,,True,,,,,,,,,,,,,,,,
734324c37cb9d8417aa86f76fc81dadc21be2156,1350568545,0.0,,88,86,2,1,1,0.514646431683429,True,2.0,63348.0,9.0,1.0,False,12.0,2010.0,24.0,2.0,140.0,717.0,717.0,138.0,705.0,705.0,71.0,583.0,583.0,0.0069464544138929,0.0563434635793535,0.0563434635793535
0a3e9a41b1dbf7635865e3a9788075e11e5fc74b,1383124108,,,3,18,1,1,1,0.0,True,1.0,12188.0,9.0,6.0,False,3.0,505046.0,43.0,1.0,3448.0,2102.0,3946.0,2754.0,1964.0,3163.0,2648.0,1457.0,2975.0,0.1524692068608265,0.0839184989064118,0.1712904339818119
d6365ee7d90524d2070605f35d24ab07164a5208,1327381748,,,1,1,302,52,4,0.0,True,1.0,523219.0,3.0,1.0,False,14.0,161072.58278145696,38.0,2.0,535.0,916.0,916.0,534.0,915.0,915.0,527.0,893.0,893.0,0.1041214750542299,0.1762965884440938,0.1762965884440938
eb92be7ede9c1aa47cb24d99488f09ec7c6cfc3f,1340171619,,,21,0,2,1,1,0.5916727785823275,True,1.0,7820.0,5.0,2.0,False,3.0,12792678.0,5.0,3.0,312.0,375.0,375.0,310.0,373.0,373.0,255.0,314.0,314.0,0.0311132717549829,0.0382839086047642,0.0382839086047642
c520a69f06317fb90d37324bf284ef9614cb5dbf,1361775676,,2.0,392,25,4,3,2,0.662414334222725,True,2.0,837171.0,9.0,3.0,False,11.0,4647930.0,19.0,3.0,12.0,125.0,125.0,12.0,125.0,125.0,12.0,118.0,118.0,0.0008852570650323,0.0081035069799114,0.0081035069799114
b16a6f1c1caf3ee0b4fb256f6cd21aa294a0da9d,1403706634,,1.0,7,1,1,1,1,0.0,True,3.0,82403.0,8.0,2.0,False,2.0,21774547.0,5.0,2.0,28.0,424.0,433.0,21.0,354.0,358.0,18.0,311.0,311.0,0.0462287104622871,0.7591240875912408,0.7591240875912408
d81059e4f8d42869e1b9842a3b07e83c7da198be,1321497987,,,1,0,1,1,1,0.0,True,1.0,338785.0,6.0,2.0,False,8.0,3097205.0,15.0,2.0,16.0,266.0,266.0,16.0,266.0,266.0,11.0,224.0,224.0,0.0047355958958168,0.0887924230465666,0.0887924230465666
030b3d1ceca96bfa2a04f761d574887687c666c1,1320232796,,,0,36,2,1,1,0.5813214987637028,True,2.0,12135.0,8.0,4.0,False,1.0,595628.0,1.0,1.0,65.0,148.0,212.0,65.0,148.0,212.0,52.0,129.0,180.0,0.0236501561802766,0.0580098170459616,0.0807675145024542
82644f8405291a55d52f9e874a3e0bcf313ac98f,1323062917,,,23,3,2,1,1,0.2351933818192414,True,3.0,95614.0,10.0,2.0,False,1.0,4236302.0,1.0,2.0,22.0,61.0,61.0,22.0,61.0,61.0,19.0,43.0,43.0,0.0069516857838025,0.0152937087243656,0.0152937087243656
cb7dd74bb52a24cc5de8109b60b676c3a9b1c83d,1404309327,,,1,0,1,1,1,0.0,True,2.0,518442.0,9.0,2.0,False,69.0,76615.0,197.0,1.0,3090.0,538.0,3493.0,1987.0,426.0,2301.0,2397.0,470.0,2744.0,0.1083596927248079,0.0212833258020786,0.1240397650248531
717ae864d258568e3dc94cd2d43b7b9d6375a222,1388674541,,,1,0,1,1,1,0.0,True,2.0,1276336.0,13.0,3.0,False,8.0,3035238.0,13.0,2.0,14.0,573.0,586.0,14.0,384.0,397.0,13.0,437.0,449.0,0.0007534172855451,0.023571197933484,0.024216984178237
dca34854efc4ff10965794495d7e1d904321a447,1351607912,1.0,,2,5,1,1,1,0.0,True,2.0,13821.0,6.0,3.0,False,18.0,6672.0,31.0,1.0,159.0,97.0,218.0,157.0,97.0,216.0,87.0,94.0,146.0,0.0083483540461056,0.0090124276634095,0.013945545963381
d4c548ce5c0bd8a70c82ed082bc69fd41e9c47ed,1384861623,,1.0,3,2,1,1,1,0.0,True,4.0,692850.0,24.0,12.0,False,13.0,2153001.0,30.0,2.0,197.0,2374.0,2436.0,162.0,1706.0,1759.0,143.0,1810.0,1843.0,0.0080636129465785,0.1014111322656512,0.1032590435659088
78fc0d4872bc4908d4615c3975d566fa2e1839eb,1366725816,1.0,,13,0,2,2,1,0.961236604722876,True,3.0,418877.0,17.0,8.0,False,59.0,85478.0,221.0,4.0,4.0,1598.0,1598.0,4.0,1189.0,1189.0,2.0,1445.0,1445.0,0.0002200865673831,0.1060817254786882,0.1060817254786882
9fe218ddf604a9a31e25b55445b03ea47edc0b96,1406813291,,,60,10,1,1,1,0.0,True,2.0,37976.0,8.0,2.0,False,58.0,2331856.0,192.0,1.0,1361.0,503.0,1705.0,919.0,500.0,1260.0,1240.0,463.0,1557.0,0.0551580070225343,0.0206231388061691,0.0692475221120938
cc6faee69e48fb81a1cb8d9d2102997106914f82,1303300159,,,0,1,1,1,1,0.0,True,1.0,23104.0,14.0,2.0,False,1.0,171707.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1176470588235294,0.1176470588235294,0.1176470588235294
8a64e8a0dbc8ffedd77eb30fb0371eeb1c0dc12f,1314240363,,,0,815,15,10,1,0.8444553245751575,True,2.0,707436.0,12.0,2.0,False,0.0,0.0,0.0,2.0,4.0,61.0,61.0,4.0,61.0,61.0,1.0,1.0,1.0,0.0384615384615384,0.0384615384615384,0.0384615384615384
508db17de38b2940d95742319abcb84ee4ca8b86,1355241494,,,31,5,2,2,1,0.3095434291503252,True,1.0,71648.0,9.0,3.0,False,16.0,2863567.0,45.0,2.0,464.0,555.0,555.0,363.0,436.0,436.0,430.0,503.0,503.0,0.0383964365256124,0.0448997772828507,0.0448997772828507
461c2b20044359b80df8217a7565c7b8a60a1f0b,1405642399,,,1011,534,35,4,2,0.7932486510529858,True,4.0,248463.0,12.0,2.0,False,31.0,2582703.6,145.0,2.0,575.0,966.0,1447.0,399.0,609.0,940.0,534.0,876.0,1322.0,0.0238988653622799,0.0391762708835879,0.0590994371482176
d017fe9b38c74d2cc2fa754af3bf9e32357f149c,1376636278,,,63,28,8,2,1,0.8206202506509239,True,1.0,2130.0,3.0,2.0,False,3.0,62800.875,24.0,1.0,1668.0,2963.0,3358.0,1601.0,2429.0,2762.0,1050.0,2187.0,2432.0,0.0679116050659085,0.1413802016024812,0.1572111656758852
02a19405aab1df31a40896de3d928d8878402052,1312350347,,,3,3,1,1,1,0.0,True,1.0,74118.0,5.0,3.0,False,2.0,776510.0,4.0,3.0,8.0,57.0,57.0,8.0,56.0,56.0,8.0,54.0,54.0,0.0132547864506627,0.08100147275405,0.08100147275405
